audio_path,embeddings
looping-test.mp3,"[-0.14098715782165527, 0.579827606678009, -0.629054844379425, 0.06906615942716599, -0.8587651252746582, 0.07969721406698227, -0.6797345280647278, -0.3228030502796173, 0.1789562702178955, -0.15177834033966064, -0.2743755280971527, -0.9620282053947449, -0.07059735059738159, 0.137198805809021, 0.3914870321750641, 0.24061191082000732, -0.04432959482073784, 0.2623860836029053, -0.14405541121959686, 0.1633082926273346, 1.6957601308822632, 0.7711882591247559, 0.14072255790233612, -0.34663185477256775, 0.03534673526883125, 0.15079019963741302, 0.6278626322746277, -0.1399127095937729, -0.5624218583106995, 0.9337108731269836, 0.3599236011505127, 0.11974581331014633, 0.6770828366279602, -0.27510008215904236, 0.23984523117542267, 0.3850439488887787, 1.322219967842102, 0.0010884851217269897, 0.1131402850151062, 0.3182580769062042, -0.23432953655719757, 0.5473050475120544, -0.03167727217078209, -0.12105069309473038, -0.006107846740633249, 0.0034241776447743177, 0.19525368511676788, -1.352913498878479, -0.5036618113517761, -0.08647110313177109, -0.1658485382795334, 0.3975353240966797, 0.26162973046302795, 0.22001327574253082, -0.16109852492809296, 0.02332238294184208, -0.07782500237226486, -0.5089120864868164, -0.3412078320980072, -0.16550081968307495, -0.31997498869895935, -0.23497723042964935, 0.16945601999759674, 0.35697945952415466, 0.11884817481040955, -0.018907109275460243, -0.16246815025806427, 0.11155607551336288, -0.25989866256713867, -0.41116201877593994, 0.29843589663505554, 0.681868314743042, 0.11435260623693466, 0.060177069157361984, -0.16238829493522644, -0.45913198590278625, -0.8909873962402344, -0.0868954285979271, -0.40282535552978516, 0.4260845184326172, -0.5880383253097534, -0.42202305793762207, 0.5860655307769775, -0.33234697580337524, -0.2714728116989136, 0.24789012968540192, 0.17251653969287872, -0.0009365479345433414, 0.5649529099464417, 0.22628112137317657, 0.37090548872947693, -0.2895756959915161, 0.23967188596725464, -0.46671655774116516, 0.005318492650985718, 0.5128810405731201, 1.40237295627594, 0.3178636133670807, -0.02215033769607544, -0.22310079634189606, 0.29457971453666687, -0.1068158820271492, 0.364874929189682, 0.07057738304138184, -0.3084002733230591, -0.09578883647918701, 0.44382229447364807, -0.1373947411775589, -0.22897692024707794, 0.46467891335487366, 0.26014313101768494, 0.16610735654830933, 0.3724636137485504, -0.07203949242830276, 0.0016539158532395959, 0.3124332129955292, 0.4745204448699951, -0.3215118944644928, 0.30496737360954285, 0.3376426696777344, -0.4256629943847656, -0.21509723365306854, 0.8003390431404114, 0.6435147523880005, 0.19947902858257294, 0.14535485208034515, 0.6576904058456421, 0.23135143518447876, -0.7178488373756409, -1.149246335029602, -0.3481324017047882, 0.04850004240870476, -0.49666866660118103, 0.35544565320014954, -0.6969076991081238, 0.4317868947982788, 0.0928347036242485, 0.14464186131954193, -0.22561179101467133, 0.9447283744812012, 0.4225304424762726, -0.11474917083978653, -0.16617101430892944, 0.5623552799224854, 0.5582650303840637, 0.16338878870010376, -0.11179938167333603, -0.5472326874732971, 0.09167337417602539, -0.1608058214187622, 0.37190723419189453, -0.4959418773651123, -0.292142391204834, 0.026068011298775673, -0.0800136923789978, 0.2617909014225006, 0.2874748408794403, -1.1646441221237183, 0.008652607910335064, 0.06922288984060287, 0.35823240876197815, 0.6074250340461731, -0.622222900390625, -0.30064037442207336, 0.4658775329589844, 0.5409709811210632, 0.5073695182800293, -0.13214828073978424, -0.55774986743927, -0.46268248558044434, -0.1388043612241745, 0.18386323750019073, -0.5911899209022522, 0.4929695129394531, 0.48460260033607483, 0.5561634302139282, 0.06567611545324326, -0.6954196095466614, -0.22506491839885712, -0.22812515497207642, -0.5361235737800598, -0.7281392216682434, -0.23764668405056, -0.3405982255935669, -0.2084900587797165, 0.5655001997947693, -0.10120563954114914, 0.7423720955848694, -0.14634108543395996, -0.18407057225704193, -0.5084778070449829, -0.3901272714138031, -0.09421166777610779, -0.18465106189250946, 0.19212810695171356, -0.18987274169921875, 0.21581779420375824, 0.32953941822052, 0.18955235183238983, 0.7506641745567322, -0.12346774339675903, 0.11976495385169983, 0.17180222272872925, 1.1362990140914917, -0.7299363613128662, 0.1204979345202446, -0.6078107953071594, 0.12416567653417587, 0.028112590312957764, 0.32210901379585266, 0.09629049152135849, -0.32084622979164124, 0.17169983685016632, 1.038489818572998, 0.07411355525255203, -0.37697339057922363, 0.09988957643508911, 0.46843886375427246, -0.3003351390361786, 0.8088286519050598, -0.10007103532552719, 0.16548395156860352, 0.07599589228630066, -0.1385238617658615, 0.9387286305427551, 0.13641349971294403, -0.28049638867378235, 0.8744931221008301, -0.28581640124320984, 0.6690273284912109, 0.2470281571149826, 0.687601625919342, 0.0071626207791268826, 0.7575900554656982, 0.1311575174331665, -1.2550629377365112, -0.02768854796886444, -1.0054469108581543, 0.20723623037338257, 0.3134312331676483, -0.07769795507192612, 0.07365190237760544, -0.2813003361225128, 0.03682931140065193, -0.01819477044045925, -0.33431610465049744, -0.21144479513168335, -0.3382205069065094, 0.3973046839237213, 0.10113481432199478, 0.08088723570108414, 0.008779525756835938, -0.9231710433959961, -0.14866198599338531, 0.204090416431427, -0.07270509004592896, -0.25465020537376404, -0.10054916143417358, -0.7976933121681213, 0.5553721785545349, -0.3858974277973175, 0.26377806067466736, -0.10784067958593369, 0.0955885574221611, 0.454665869474411, 0.4693085253238678, -0.0877465307712555, -0.5531293153762817, 0.7902035713195801, 0.49810710549354553, -0.24081973731517792, 0.6285879015922546, -0.5173009037971497, 0.31022605299949646, -0.11658123880624771, -0.028267787769436836, 0.7315964698791504, 0.07398498058319092, -0.07193238288164139, -0.5772837996482849, 0.23141002655029297, 0.3997311592102051, -0.16325367987155914, -0.37340879440307617, 0.45288506150245667, 0.44170889258384705, 0.11062657088041306, -0.48763546347618103, 0.7402768731117249, 0.5559587478637695, 0.09555739164352417, -0.15458062291145325, 0.21795539557933807, 0.553000807762146, 0.08731190115213394, 0.008705955930054188, 0.25851812958717346, 0.11483810096979141, 0.4427950382232666, 0.18038302659988403, 0.4080475866794586, 0.22286498546600342, -0.11542049050331116, -0.004051963333040476, -0.21511103212833405, 0.022894740104675293, -0.40094852447509766, -0.4020213186740875, -0.7034463882446289, 0.4579508304595947, 0.25926506519317627, -0.45593321323394775, 0.3643474578857422, -0.9282093048095703, 0.8367283344268799, 0.15768565237522125, -0.30212411284446716, 0.04004471376538277, -0.153640016913414, 0.4632498323917389, 0.03369408845901489, 0.06250374764204025, 0.566107451915741, 0.8240363597869873, -0.3828619420528412, -0.4092244803905487, -0.5850768685340881, -0.163446307182312, -0.5351038575172424, -0.6371566653251648, 0.2313833236694336, -0.11230158060789108, -0.21871764957904816, -0.06603139638900757, -0.2989267408847809, 0.11720958352088928, -0.3539097309112549, -0.07150407880544662, 0.20685994625091553, 0.13743729889392853, 0.12016123533248901, -0.12106550484895706, 1.5892988443374634, 0.28912076354026794, 0.089133121073246, 0.420688658952713, 0.4835459887981415, -0.06631189584732056, -0.34633708000183105, -1.180010437965393, -0.9453992247581482, 0.33242663741111755, 0.12131578475236893, -0.049146462231874466, -0.19365869462490082, 0.7448778748512268, 0.25847864151000977, 0.12923328578472137, -0.42436322569847107, -0.18501479923725128, 0.10229896754026413, 1.2736104726791382, 0.6382007598876953, 0.368004709482193, 0.08881935477256775, -0.05118599534034729, 0.37346088886260986, -0.46624377369880676, 0.011681697331368923, -0.13822481036186218, 0.4170445501804352, -0.3430717885494232, 0.1641959846019745, 0.17987239360809326, 0.6995227932929993, 0.09029233455657959, 0.3551483154296875, -0.12159202247858047, 0.14707456529140472, -0.3756568431854248, -0.10051223635673523, 1.553259253501892, -0.40526261925697327, 0.1956615298986435, 0.16314850747585297, -0.8806861042976379, -0.07875397056341171, 0.2435133010149002, -0.49510541558265686, 0.6186518669128418, -0.4723348915576935, -0.5287736058235168, -0.14303524792194366, 0.15219275653362274, -0.0774325355887413, 0.2064441293478012, 0.010685950517654419, -0.12365654855966568, 0.5663192868232727, -0.6333484649658203, 0.20832586288452148, 0.4249831736087799, 0.09898815304040909, -0.11652404069900513, -0.03416407108306885, -0.4095974862575531, 0.3232213854789734, 1.0775724649429321, -0.7476430535316467, -0.1984148621559143, 1.0692485570907593, 0.019052982330322266, -0.11777486652135849, 0.3529573678970337, -0.2080240100622177, 0.17999382317066193, -0.09519457817077637, -0.6898336410522461, 0.008626233786344528, -0.06898172199726105, 1.0050734281539917, -0.11177428811788559, 0.42605093121528625, 0.3772547245025635, 0.7867744565010071, -0.31079480051994324, 0.3528191149234772, 0.9505555033683777, 0.07951557636260986, 0.4425124228000641, -0.6987858414649963, -0.013053427450358868, 0.3685735762119293, 0.25080302357673645, 0.4685460031032562, -0.4817538559436798, 0.18556325137615204, 0.08218657225370407, -0.06702882051467896, 1.2197651863098145, -0.210771381855011, 0.22030895948410034, 0.38521042466163635, 0.0280067827552557, 0.14439287781715393, 0.818565845489502, -0.5828830599784851, -0.18671245872974396, -0.1368730664253235, 0.23018349707126617, 0.9441536068916321, -0.5358863472938538, 0.2542600929737091, -0.03944942355155945, -0.2791341245174408, -0.8314425945281982, 0.49886712431907654, 0.6547155976295471, -0.38360902667045593, 0.3398760259151459, 0.7036683559417725, 0.9277260303497314, -0.04891735315322876, 0.36419400572776794, 0.882404088973999, 0.22028492391109467, -0.44258913397789, 0.3501088619232178, -0.08620822429656982, -0.459745317697525, 0.4823935925960541, 0.977602481842041, 0.1649552583694458, -0.8086729049682617, 0.4626519978046417, 0.30208149552345276, -0.1321769505739212, 0.3049337863922119, -0.2416999787092209, 0.1635725498199463, 0.39600419998168945, -0.5852335095405579, 0.3932677209377289, 0.2914348542690277, -0.3121281564235687, -0.132367804646492, -0.19963490962982178, 0.029027512297034264, 0.083794005215168, -0.04556431248784065, -0.41359713673591614, 0.05633923411369324, -0.4262169897556305, -0.23347516357898712, 0.15868675708770752, -0.45011258125305176, -0.14879296720027924, -1.0033241510391235, -0.339151531457901, 0.29841652512550354, 0.15465068817138672, -0.0003467003407422453, 0.6700654625892639, -0.5637816786766052, -0.122005395591259, 0.6011323928833008, -0.23911093175411224, -0.05886521562933922, -0.09225547313690186, 0.04688626527786255, 0.412249892950058, 0.732188880443573, -0.3912387788295746, -0.517892062664032, 0.029351314529776573, 0.24016182124614716, 0.16873687505722046, 0.008761386387050152, 0.47541460394859314, 0.32807204127311707, 0.22974681854248047, -0.009223610162734985, 0.6093587279319763, -0.06853383034467697, 0.09927614778280258, 0.28729867935180664, -0.08353373408317566, -0.017331665381789207, 0.46000662446022034, 1.1846309900283813, -1.061159372329712, 0.48095813393592834, -0.4617227613925934, 0.1813344806432724, -0.028073588386178017, -0.14968223869800568, 0.5436998605728149, -0.42140331864356995, -0.32708171010017395, -0.1851155161857605, 0.511807918548584, -0.38975968956947327, 0.3262220621109009, 0.45093393325805664, -0.02579428069293499, 0.25174787640571594, -0.0009129593963734806, -0.20306406915187836, 0.6860160827636719, 0.12900343537330627, -0.07104142755270004, 0.4976406991481781, -0.015735983848571777, -1.0664091110229492, 0.835371196269989, 0.4298452138900757, 0.27497389912605286, -0.7506210803985596, 0.4776557385921478, 0.228597030043602, -0.7249549031257629, -0.6194453239440918, -0.553130567073822, 0.2824845016002655, -0.4006064832210541, 0.15721239149570465, 0.1990399956703186, -0.5649042725563049, 0.10000202804803848, -0.04514238238334656, 0.04826110973954201, -0.29535019397735596, 0.7410562038421631, -0.45948997139930725, -0.19490168988704681, 0.3054509162902832, 0.044468123465776443, 0.08114047348499298, -0.11104198545217514, -0.1317833811044693, -0.3496878445148468, 0.08994544297456741, 0.2584809958934784, -0.8375449180603027, 0.3441249430179596, -0.5243618488311768, -1.130536437034607, 0.469711035490036, 0.8820652961730957, -0.21616576611995697, -1.5657358169555664, 0.06852360814809799, -0.21874161064624786, 0.5681751370429993, 0.35999631881713867, 0.028103018179535866, -0.21207498013973236, 0.5263556838035583, 0.2986728847026825, -0.20945118367671967, -0.04321989044547081, -0.1847379207611084, -0.3309360444545746, 0.28158536553382874, -0.17397673428058624, 0.5573416352272034, 0.12774698436260223, 0.13951998949050903, 0.9109122157096863, -0.050794098526239395, 0.5249620079994202, -1.3457870483398438, 0.22024385631084442, 0.015079140663146973, -0.19363610446453094, 0.45533159375190735, 0.13795025646686554, -0.07554496079683304, 0.1639014035463333, -0.10520827770233154, 0.02834739349782467, -0.014339037239551544, -0.38731372356414795, 0.34952282905578613, -0.116968534886837, -0.12921950221061707, -1.364599347114563, -0.5697304606437683, 0.022531071677803993, -0.14555394649505615, 0.08443933725357056, 0.2542066276073456, -0.4627310037612915, -0.6086112856864929, 0.0816761925816536, 0.6179618835449219, 0.8077719211578369, -0.22062794864177704, -0.2737874388694763, -0.06542115658521652, -0.22325293719768524, -0.23782770335674286, 0.0031214554328471422, 0.045334506779909134, 0.05956527218222618, -0.1305036097764969, -0.29550161957740784, -0.3780421316623688, -0.3927661180496216, 0.34083208441734314, -0.48147153854370117, 0.11835774034261703, 0.08724498748779297, -0.17874668538570404, -0.29435500502586365, -0.620591938495636, -0.36663007736206055, -0.6245678663253784, -0.30589306354522705, -0.38353073596954346, 0.08037543296813965, -0.438692569732666, 0.17487788200378418, -0.25569525361061096, -0.5457044243812561, 1.1187480688095093, 0.6612086296081543, -0.013124863617122173, 0.014771933667361736, 0.5950930118560791, 0.14234845340251923, 0.1236664429306984, -0.016728797927498817, -0.03966641426086426, -0.22039015591144562, 0.22786174714565277, 0.06028583273291588, 0.6877277493476868, -0.007116729859262705, -0.6944525837898254, 0.13943904638290405, 1.3249777555465698, -0.8281453251838684, -0.0028752274811267853, -0.3156477212905884, -0.2462294101715088, 0.026136696338653564, 0.36075225472450256, -0.1743343472480774, -0.4684877395629883, 0.2514554560184479, -0.24852366745471954, 0.07429356127977371, 0.26765915751457214, -0.45076921582221985, -0.28211745619773865, -0.2433292716741562, 0.2428440898656845, 0.412044882774353, 0.22535188496112823, -0.23381631076335907, -1.8212705850601196, -0.09125018119812012, 0.03781769797205925, -0.008567079901695251, 0.33335521817207336, 0.08847344666719437, -0.8309192657470703, 0.026708146557211876, 0.2861592173576355, 0.3491612374782562, -0.13641609251499176, -0.7424795031547546, -0.4492579996585846, -0.10175731033086777, 0.13122312724590302, -0.019438723102211952, 0.33103370666503906, -0.17809784412384033, -0.2921934425830841, -0.0036754608154296875, -0.1386183351278305, -0.2358969897031784, -0.3242740035057068, 0.27124151587486267, -0.09472251683473587, 0.11004126816987991, -0.6985617280006409, 0.4458303451538086, -0.6686684489250183, 0.402175635099411, -0.39291417598724365, -1.098624587059021, 0.18653196096420288, 0.314027339220047, -0.07609008997678757, 0.01747889257967472, 0.32731327414512634, 0.2544909119606018, -0.053905438631772995, -0.07617274671792984, -0.3943701982498169, -0.8261661529541016, 0.11306353658437729, 0.06624329090118408, -0.4050002992153168, -0.1545747071504593, 0.9855618476867676, -0.49789080023765564, -0.3674713671207428, 0.15089286863803864, -0.23779737949371338, 0.39088377356529236, -0.5929246544837952, 0.3102427124977112, -0.6701716780662537, -0.0011231651296839118, -0.20213568210601807, 0.02920527197420597, -0.73322993516922, 0.6057174801826477, 1.2530497312545776, 0.48280295729637146, 0.87800532579422, 0.4576714038848877, -0.3005688786506653, -0.13523024320602417, 1.9334659576416016, -0.10605915635824203, 0.5027710795402527, 0.19053077697753906, -0.1370449662208557, -0.06971686333417892, -0.21986931562423706, 0.4387085437774658, 0.1304272562265396, 0.26213380694389343, -0.4302210509777069, 0.029340103268623352, -0.20317868888378143, 0.6031090617179871, -0.02829345315694809, -0.5788854956626892, -0.19581331312656403, -0.798552930355072, -0.03387733921408653, -0.17850662767887115, -0.2447405457496643, 0.17096048593521118, -0.47780558466911316, -1.5238890647888184, 0.023707130923867226, 0.009633560664951801, 0.09874140471220016, -0.2437339574098587, 0.00948759913444519, -0.2675570249557495, 0.12867595255374908, 0.48735228180885315, -0.14438706636428833, -0.7539994120597839, 0.6422489881515503, 0.7271057963371277, -0.1406477838754654, 0.04394938424229622, 0.5702138543128967, 0.029339810833334923, -0.2357512265443802, -0.08727863430976868, 0.12422474473714828, 0.17266619205474854, -0.2971820533275604, 0.15243303775787354, -0.2622871398925781, 0.12373507767915726, -0.1825694888830185, 0.2875307500362396, -0.005293843802064657, -0.2795666754245758, -0.004491329193115234, 0.1908894032239914, -0.17432719469070435, -0.06314500421285629, -0.550912618637085, -0.10908041149377823, 0.39591923356056213, -0.22915232181549072, 0.24192793667316437, 0.12124699354171753, -0.7600499987602234, -1.1369211673736572, -0.3472459018230438, -0.1258494108915329, 0.9010405540466309, 0.8657641410827637, -0.08103013783693314, 0.19167344272136688, 0.11460089683532715, -0.16411922872066498, 0.5394080281257629, 0.5140326619148254, -0.3872915208339691, -0.9943707585334778, -0.033167820423841476, -0.722186267375946, -1.0331153869628906, 0.26407888531684875, -0.6155171394348145, 0.44106602668762207, -0.2960033416748047, 0.3937521278858185, 0.09380967170000076, 0.6270068287849426, -0.2828865945339203, 0.3605306148529053, -0.29523134231567383, 0.6348455548286438, -0.006680727005004883, 0.5555728673934937, -0.09831500053405762, 0.2620445489883423, 0.3316206634044647, 0.17558543384075165, -0.2982870638370514, 0.08086027950048447, 0.10449358075857162, 0.9626653790473938, -0.6730966567993164, -0.21475715935230255, -0.7925496101379395, -0.1932196170091629, -0.05609546974301338, -0.8053033947944641, -0.590114414691925, -0.23402559757232666, -0.46795979142189026, 0.5645333528518677, -0.0387844443321228, -1.4730647802352905, 0.27043095231056213, 0.08363080769777298, 0.4495263993740082, 0.13098971545696259, -0.8305404782295227, -0.1351625770330429, 0.21171610057353973, -0.033828090876340866, 1.8869152069091797, 0.31384944915771484, -0.16165846586227417, 0.49706897139549255, 0.13939563930034637, 0.0935467779636383, 0.38723573088645935, 0.20333100855350494, 0.4889456331729889, 0.5087981820106506, 0.08318698406219482, -0.2789972126483917, 0.1496344655752182, 0.22570966184139252, -0.5786043405532837, 0.6664299368858337, -0.422372967004776, 0.2889671325683594, 0.22425104677677155, 0.422536164522171, -0.4119538962841034, 0.45759451389312744, -0.28148409724235535, 0.7265989184379578, -0.15046459436416626, 0.12447718530893326, -0.30630090832710266, 0.6292616724967957, -0.3503354787826538, -0.1648339331150055, 0.5536300539970398, -0.11273658275604248, -0.5160093307495117, 0.03664339706301689, 0.3210758566856384, 0.3438650071620941, 0.11851692199707031, -0.7232027053833008, 0.18918804824352264, 0.7887730598449707, 0.01481717824935913, -0.18713463842868805, -0.26219889521598816, -0.4672136604785919, -0.4924963712692261, 0.01350994873791933, 0.07641966640949249, -0.4399922788143158, 0.45487046241760254, -0.20758993923664093, 0.34049078822135925, 0.12066781520843506, -0.43962422013282776, -0.35039353370666504, -0.045817553997039795, 0.5862281322479248, -0.652479350566864, 0.29871121048927307, 0.42283034324645996, -0.11366818100214005, -0.49693724513053894, -0.36986926198005676, -0.23559963703155518, 0.1831866353750229, 0.4605569839477539, -0.25726547837257385, 0.7110628485679626, 0.4332343339920044, -0.18650329113006592, 0.15241575241088867, 1.044221043586731, 0.17363286018371582, -0.07243876904249191, -1.3571618795394897, -1.0497111082077026, 0.4724968671798706, 0.04928649589419365, -0.10118261724710464, 0.468370646238327, 0.411297082901001, 0.5074713230133057, -0.46646323800086975, -0.28244441747665405, -0.22262544929981232, 0.0908501073718071, -0.07721451669931412, 0.019592424854636192, 0.36177292466163635, 0.6109822392463684, 0.1869797557592392, -0.40079009532928467, -0.06884820759296417, 0.0863262414932251, 0.4170856177806854, -0.12582573294639587, -0.6325967907905579, 0.03824017569422722, 0.257507860660553, 0.6968376040458679, 0.4876616895198822, 0.42732957005500793, 0.0355290062725544, -0.38323545455932617, -0.027237383648753166, -0.17057983577251434, 0.6055363416671753, -0.8084578514099121, -0.5224750638008118, 0.31441429257392883, -0.10117137432098389, 0.10057558864355087, -0.17330564558506012, -0.20193076133728027, -0.014248768799006939, 0.2607510983943939, 0.07046093791723251, -0.0949486568570137, -0.3653618097305298, 1.0363448858261108, -0.48418912291526794, 0.2668434679508209, 0.041203469038009644, 0.19893242418766022, -0.15030908584594727, -0.2191620022058487, 0.017110755667090416, 0.26613521575927734, 0.03927026316523552, 0.05645575746893883, -0.26564037799835205, 0.06432739645242691, -0.02135089971125126, -0.7143134474754333, -0.3912866413593292, 0.3079947531223297, -0.9376425743103027, 0.16136044263839722]"
